Farnell, 2056808, 12615, 10, https://octopart.com/click/track?ak=8308f058&sig=05a996d&sid=819&ppid=1057589&vpid=138136571&ct=offers, -, None, None, GBP, -, -, -, -, 0.061
RS Components, 7581922, 35200, 20, https://octopart.com/click/track?ak=8308f058&sig=01ccc31&sid=10022&ppid=1057589&vpid=198976655&ct=offers, -, None, None, GBP, -, -, -, -, 0.063
Mouser, 688-SKHHAJ, 41961, 1, https://octopart.com/click/track?ak=8308f058&sig=0c923d1&sid=2401&ppid=1057589&vpid=37640328&ct=offers, -, None, None, GBP, 0.17, 0.17, 0.17, 0.17, 0.086645
RS Components, 7581922P, 4716, 500, https://octopart.com/click/track?ak=8308f058&sig=0f49b4c&sid=10022&ppid=1057589&vpid=437436919&ct=offers, -, None, None, GBP, -, -, -, -, 0.063

Newark, 94T3230, 12265, 10, https://octopart.com/click/track?ak=8308f058&sig=0feb672&sid=2402&ppid=1057589&vpid=49950450&ct=offers, -, None, None, GBP, -, -, -, 0.08971, 0.08971


