Digi-Key, 311-5.1KARCT-ND, 877524, 1, https://octopart.com/click/track?ak=8308f058&sig=00ef513&sid=459&ppid=1179590&vpid=1641853&ct=offers, 29, None, None, GBP, 0.08, 0.08, 0.08, 0.00586, 0.00586
Digi-Key, 311-5.1KARDKR-ND, 877524, 1, https://octopart.com/click/track?ak=8308f058&sig=052f8eb&sid=459&ppid=1179590&vpid=1962968&ct=offers, 29, None, None, GBP, 0.08, 0.08, 0.08, 0.00586, 0.00586
Digi-Key, 311-5.1KARTR-ND, 875000, 5000, https://octopart.com/click/track?ak=8308f058&sig=0a0d49c&sid=459&ppid=1179590&vpid=1093550&ct=offers, 29, None, None, GBP, -, -, -, -, 0.003081
Farnell, 1799504, 4471, 1, https://octopart.com/click/track?ak=8308f058&sig=0f063c1&sid=819&ppid=1179590&vpid=139821308&ct=offers, -, None, None, GBP, 0.02, 0.02, 0.0061, 0.0061, 0.0061
Mouser, 603-RC0805JR-075K1L, 111953, 1, https://octopart.com/click/track?ak=8308f058&sig=00a6063&sid=2401&ppid=1179590&vpid=38010045&ct=offers, -, None, None, GBP, 0.08, 0.08, 0.08, 0.08, 0.003066
Newark, 68R0277, 4471, 1, https://octopart.com/click/track?ak=8308f058&sig=0992e35&sid=2402&ppid=1179590&vpid=21831897&ct=offers, -, None, None, GBP, 0.09, 0.09, 0.09, 0.00613, 0.00613



