Digi-Key, 311-22KARCT-ND, 17732, 1, https://octopart.com/click/track?ak=8308f058&sig=0f594ac&sid=459&ppid=39783467&vpid=115141594&ct=offers, 29, None, None, GBP, 0.08, 0.08, 0.08, 0.00477, 0.00477
Digi-Key, 311-22KARDKR-ND, 17732, 1, https://octopart.com/click/track?ak=8308f058&sig=0643ac4&sid=459&ppid=39783467&vpid=115141595&ct=offers, 29, None, None, GBP, 0.08, 0.08, 0.08, 0.00477, 0.00477
Digi-Key, 311-22KARTR-ND, 15000, 5000, https://octopart.com/click/track?ak=8308f058&sig=0176ac3&sid=459&ppid=39783467&vpid=115225858&ct=offers, 29, None, None, GBP, -, -, -, -, 0.002461
Farnell, 9234179, 3994, 10, https://octopart.com/click/track?ak=8308f058&sig=09666d9&sid=819&ppid=39783467&vpid=478819097&ct=offers, -, None, None, GBP, -, -, -, 0.0071, 0.0071
Mouser, 603-RC0805JR-0722KL, 0, 1, https://octopart.com/click/track?c=1&ak=8308f058&sig=0eab9c4&sid=2401&ppid=39783467&vpid=115540584&ct=offers, -, None, None, GBP, 0.08, 0.08, 0.08, 0.08, 0.003067
Newark, 80K7386, 3994, 10, https://octopart.com/click/track?ak=8308f058&sig=0f30f9b&sid=2402&ppid=39783467&vpid=115424441&ct=offers, -, None, None, GBP, -, -, -, 0.00537, 0.00537



